Reviewer Name,Review Content,Rating Score,Movie Link
1460677450618736,"Đã từng coi bản nước ngoài nhưng khi coi phim này của Việt Nam làm vẫn thấy thú vị,hài hước vui vẻ. Tuy nhiên kết phim có vẻ hơi gượng ép kể cả lý do chia tay đến diễn xuất của diễn viên.Nhưng tổng thể có thể chấp nhận.đo xem không thấy tiếc tiền",7,https://moveek.com/review/ban-gai-toi-la-sep/
pk_4183,"Phim như làng gió mới của làng Điện ảnh Việt.
Mang một chút hơi hướng Âu-Mỹ",9,https://moveek.com/review/em-chua-18/
kkpham,"Câu chuyện phim tươi mới, phù hợp với lớp khán giả trẻ hiện tại. Chất hài duyên vừa đủ, không còn gắn mắc hài nhảm nữa. Nam, nữ chính diễn khá tròn vai dù câu chuyện có phần hơi nhanh khi hai nhân vật chính chưa đủ sâu sắc đã dễ dàng yêu nhau. Nếu khai thác thêm khía cạnh này, phim sẽ ăn thêm điểm.",7,https://moveek.com/review/em-chua-18/
shocklong1,"Cô bé nữ chính cực dễ thương , mê tít từ những lời thoại đáng yêu của nữ chính trong phim. Đây là bộ phim Việt đầu tiên xem cảm thấy xứng đáng nhất mình từng xem.",6,https://moveek.com/review/em-chua-18/
VLynd,"Một bộ phim cực kỳ dễ thương cho mọi lứa tuổi (tất nhiên là trừ mấy bé thiếu nhi rồi). Coi mà nhớ thời học sinh quá chời.
Điểm cộng:
+ Diễn viên đóng tốt, từ chính tới phụ, không biết phải chê ai.
+ Ý tưởng, cốt truyện hay, diễn biến hết sức dễ thương.
+ Màu phim đẹp, cảnh quay nhìn chung được trau chuốt, ít sạn.
Điểm trừ:
- Mạch phim hơi nhanh nên chuyển biến tâm lý nhân vật còn hơi gấp.
P/s: cảm ơn anh đốc đã cứu vớt tinh thần một con bé chớt trôi khi rủ nguyên công ty đi coi. :"">",8,https://moveek.com/review/em-chua-18/
minhdo89,"Phim dễ thương coi dễ chịu. Diễn xuất của 2 nhân vật chính hợp tình hợp lý một cách xuất thần. Nhạc phim hay. Quá ổn cho 1 buổi tối đi coi phim. Coi xong thấy mình cũng còn teen và trẻ ra thêm vài tuổi.
Mà ko thích nhân vật của Kathy Uyên lắm. Ngọc Trai cũng ko thích, chẳng thấy hài hước chỗ nào mà cứ nhàn nhạt.",9,https://moveek.com/review/em-chua-18/
bimtitbon,Phim cực hay! Dễ thg dã man!,10,https://moveek.com/review/em-chua-18/
nguyendangquan,"First Vietnamese movie that I think to be deservered to be seen at least once. It's funny. romantic and can bring some lesson to some kinds of people. If I have time, I definitely go to see it again :)",10,https://moveek.com/review/em-chua-18/
Khiet,"Lúc đầu tưởng hài nhảm do cái tựa phim và poster, nhưng đây là 1 bất ngờ, phim hay cực, hài rất duyên ko xàm hay lố, sẽ đi coi lại lần 2 ^^",9,https://moveek.com/review/em-chua-18/
MarsLe,"Một bộ phim duyên dáng, bạo. Casting của bộ phim là 1 thành công lớn khi dám mạo hiểm vào dàn diễn viên trẻ, đặc biệt là Kaity. Kiều Minh Tuấn cũng rất xuất thần. Bộ phim này sẽ tạo nên 1 cơn sốt với hàng loạt câu thoại và biểu cảm ấn tượng.",9,https://moveek.com/review/em-chua-18/
ttkiet,Không quá kì vọng nhưng hay một cách bất ngờ <3,10,https://moveek.com/review/em-chua-18/
AnnieGrindelwald,"Một bộ phim ý nghĩa về tình mẫu tử và tình làng nghĩa xóm với nhau. Cốt truyện đơn giản dễ cảm nhận, diễn xuất của cô Kim Xuân thật sự quá tuyệt vời, hình ảnh một người mẹ mong mỏi đợi con được truyền tải rất thật, đến cao trào dễ dàng lấy được đồng cảm và nước mắt khán giả. Dàn diễn viên đa phần là gạo cội, có kinh nghiệm. Tuy có vài chỗ không hợp lý cho lắm nhưng nhìn chung là một bộ phim Việt đáng xem.",7,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
NuhoNu,"Phim thực sự hay và cảm động, xem đến đoạn cao trào có thể lấy đi nước mắt của khán giả. Bộ phim có sự đan xen vừa xưa cũ, vừa hiện đại lại pha chút tâm linh rất lôi cuốn, khắc họa rõ nét tình cảm gia đình. Tất nhiên vẫn có những tình tiết mà bộ phim giải quyết chưa thực sự gãy gọn nhưng với thời lượng ngắn thì vẫn bảo đảm được mạch truyện phát triển mượt mà",9,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
siomiochan,"Một bộ phim đẹp, tử tế, cảm động về tình mẫu tử, về một góc Sài Gòn xưa nhưng không cũ.

Kịch bản hay, có chút liêu trai, không một mảng miếng hài nhảm, ít sạn và dễ dàng lấy nước mắt của khán giả.

Chỉ buồn và tiếc cho một bộ phim tốt nhưng không được khán giả chào đón.",10,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
tongue.snl,"Lựa chọn cốt truyện đơn giản cùng bối cảnh thân thuộc, đạo diễn Mai Thế Hiệp và Bình Nguyên đã gợi lên trong lồng ngực mỗi khán giả một niềm xúc động nghẹn ngào. Có căn nhà nằm nghe nắng mưa không chỉ là bộ phim về tình mẫu tử thiêng liêng tuyệt đối; ẩn sâu trong đó là bi kịch xót xa bắt nguồn từ sự cố chấp của mỗi con người.
Và những thứ đẹp đẽ bằng một cách nào đó sẽ luôn còn ở lại nơi nó thuộc về; dù là hình ảnh của đứa con trai đã mất trong lòng cha mẹ hay căn nhà tập thể cũ kỹ giữa lòng thành phố.",9,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
kkpham,"Một bộ phim cảm động bóp nghẹt trái tim người xem. Pha chút liêu trai bí ẩn, phim đan xen giữa hiện tại và quá khứ, giữa thực và ảo. Nơi đó không chỉ có tình mẫu tử, mà còn có tình người, tình làng nghĩa xóm. Mọi thứ đều lắng đọng và tuyệt vời!",8,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
Grewi,"Một đạo diễn trẻ tuổi đầy nhiệt huyết với những ấm ủ của mình, nền bối cảnh được chăm chút trong từng khung hình, biên tập phim đan xen xuất sắc những hình ảnh quá khứ và hiện tại.",8,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
rocket,"Bộ phim hay về mặt nội dung lẫn diễn xuất, chỉ k hiểu vì sao thay vì chọn lối phim theo kiểu ""tươi sáng"" mà biên kịch lại lái phim theo hướng quá đỗi bi kịch cũng từ đó lột tả và giúp mình hiểu được tình yêu thiêng liêng từ Mẹ dành cho con cái mình như thế nào <3 . Chưa có phim nào đến khúc cuối xem lại rơm rớm nước mắt như phim này. Mấy bạn gái ngồi xung quanh hết phim mắt đỏ hoe ko : ((",9,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
hotakky,"Một bộ phim sạch và đẹp đến vô cùng. Xúc động không chỉ bởi tình mẫu tử mà còn là tình người, tình làng nghĩa xóm. Không có nhân vật thừa, không có cảnh thừa, góc máy đẹp, kịch bản chặt chẽ, cảnh trí được chăm chút... Xem phim xong chỉ muốn cúi đầu thật thấp để cảm ơn đoàn phim.",10,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
MarsLe,TUYỆT VỜI.,9,https://moveek.com/review/co-can-nha-nam-nghe-nang-mua/
Nguyễn Kim,"Phim nhạt. Có ý nghĩa nhưng nói chung là mình không hài lòng khi xem xong phim, cảnh phim rất bình thường.
Nên cân nhắc khi quyết định xem.",4,https://moveek.com/review/khi-con-la-nha/
Duy Ton,Quá tuyệt vời. Nhân văn và tình cảm. Vai phụ đóng cũng đạt mà vai chính thì quá tuyệt.,10,https://moveek.com/review/khi-con-la-nha/
Nguyễn Thu Trang,"Một bộ phim tình cảm và hay , Mang nhiều ý nghia",9,https://moveek.com/review/khi-con-la-nha/
Hồng Hạnh Văn,"Phim quá hay, quá xúc động về tình phụ tử. Diễn viên đóng đạt, tình tiết phim cũng khá hấp dẫn. Một bộ phim gia đình rất hay dịp cuối năm để sống chậm lại và yêu thương nhau nhiều hơn.",9,https://moveek.com/review/khi-con-la-nha/
Dung Đoàn Thị Phương,"Phim không thật sự đẩy mình lên cao trào cảm xúc để rơi nước mắt, nửa đầu phim lời thoại hơi khó nghe, may mắn mình khá tiếng Anh nên đọc sub hiểu được họ nói gì. Dành lời khen ngợi cho Lương Mạnh Hải, anh lột xác với vai diễn mới rất thành công, nhìn anh mà thấy thương. Về đến nhà vẫn ko thể quên được chi tiết ăn con gián nên ko nuốt nổi món nào luôn. Cảnh quay đẹp nhưng chất lượng không cao cho lắm.",7,https://moveek.com/review/khi-con-la-nha/
Thế Huy,Phim cảm xúc và rất hay. Mình ít khi xem phim việt nam nên cảm thấy phim này rất hay về tình cha con,8,https://moveek.com/review/khi-con-la-nha/
SarahTran,"Khi Con Là Nhà là phim thứ hai mang đề tài gia đình của điện ảnh Việt đáng xem nhất trong năm nay (đứng đầu là Có Căn Nhà Nằm Nghe Nắng Mưa rồi). Thật sự là mình rất thích những phim Việt có đề tài và phong cách như thế này, rất hay, rất chân thật và gần gũi. Xem phim cảm thấy rất khâm phục dàn diễn viên và ê kíp, chắc khi làm phim này cực lắm =="". Lương Mạnh Hải có bước đột phá thấy rõ so với những phim trước. Nhìn anh đen nhẻm, ốm tong teo với ăn gián mà thấy tội =)) Bé Duy Anh diễn cũng rất đạt, còn nhỏ tuổi mà đóng được thế này thì đã hay lắm rồi. Phim rất cảm động, nhưng mà không phải theo hướng bi kịch, rất đời thường và mộc mạc. Cái đoạn lúc giọng hát của Khắc Việt cất lên làm mình rưng rưng nước mắt, chỉ rưng rưng được thôi chứ không khóc huhu được do dạo này tim bị chai sạn rồi =)) Nhưng mà đối với nhiều khán giả khác thì mình nghĩ là sẽ khóc. Nói chung là phim đáng xem lắm nha, mặc dù có một vài chi tiết hơi sai nhưng thôi bỏ qua được.",7,https://moveek.com/review/khi-con-la-nha/
hotakky,"Màu phim không được đẹp lắm, nhưng bù lại là một câu chuyện vừa vặn xúc động, vừa vặn nhân văn. Và có lẽ vừa vặn cũng là từ gần nhất để nói về phim này. Cái gì cũng vừa vặn, từ nội dung, diễn xuất... cho đến tất cả mọi thứ. Phim không đẩy lên cao trào, cứ vừa vặn đủ cho khán giả lặng đi, cười nhẹ, hơi tưng tức... Nhìn chung, đây là một phim đáng xem, ""sạch sẽ"" để khép lại một năm 2017 loạn xạ ngầu của điện ảnh Việt. Và bên cạnh đó, còn một từ nữa để hình dung về phim này: đẹp! Nội dung đẹp, tình người cũng thật đẹp!",8,https://moveek.com/review/khi-con-la-nha/
Maii,"Góc quay đẹp dù màu phim hơi chói. Diễn xuất tốt, bé Duy Anh dễ thương quá. Lương Mạnh Hải tiến bộ hơn mấy vai kỳ trước. Trailer một đằng nhưng phim một nẻo :))) nhưng mà đây là điều tích cực vì trailer ko làm mất đi tính bất ngờ của phim. Có điều phản diện chính chưa đủ ấn tượng lắm. Thông điệp rõ ràng. Một bộ phim gia đình đáng xem.",8,https://moveek.com/review/khi-con-la-nha/
baoodungg121199,"xem phim này mùng 2 or 3 tết cùng bạn thân mà 2 con cười ra nước mắt, phim rất rất thú vị và cực kì ý nghĩa",9,https://moveek.com/review/sieu-sao-sieu-ngo/
MarsLe,"Trưởng Giang 2 vai hơi quá sức, vai Tùng heo nhìn chung ổn.",7,https://moveek.com/review/sieu-sao-sieu-ngo/
Hiền Thanh Đặngg,"Vui , hài hước , cảm động",8,https://moveek.com/review/sieu-sao-sieu-ngo/
Huỳnh Gia Mẫn,So good....lúc cười rất đã.....lúc thì mắt cứ cay cay......vì quá thấm và.....dường như có sự đồng cảm nơi đây.......đôi khi ta đứng giữa ngã ba đường và phải chọn một hướng cho đời mình.....đôi khi ta lại quá vô tâm vs người mà mình đã từng hứa sẽ mang lại hạnh phúc cho họ....và đau nhất đôi khi ta đã làm vụt mất đi những thứ quan trọng nhất cả đời ta......có lẽ ta sẽ ân hận vì những quyết định của mình.....nhưng liệu có còn kịp ko......nhân vật trong phim còn may mắn tìm lại dc thứ mà họ đã đnahs mất.....nhưng đời mà......đâu phải ai cũng may mắn như vậy.......xin hãy trân trọng.....xin hãy giữ gìn......khi còn có thể..........,10,https://moveek.com/review/sieu-sao-sieu-ngo/
Loan Salvia,"Phim coi vui, cảnh quay đẹp, coi được.",7,https://moveek.com/review/sieu-sao-sieu-ngo/
Kippi,1 chút hài hước xen lẫn 1 chút cảm động!,7,https://moveek.com/review/sieu-sao-sieu-ngo/
Hoa Lê,,9,https://moveek.com/review/sieu-sao-sieu-ngo/
Phương Linh,"Hay và hài :v muốn cảm động có cảm động muốn cười lăn cười bò có cười lăn cười bò, phim rất tuyệt vời luôn.",10,https://moveek.com/review/sieu-sao-sieu-ngo/
Ngọc Nguyễn,Phim rất hay. Đã đi xem 2 lần và muốn xem lần nữa. Diễn xuất của a Trường Giang rất tốt làm mình cảm giác thật sự có 2 người vậy. Cười có khóc có. Thực sự là 1 bộ phim quá hay và mang lại nhiều cảm xúc cho người xem.,10,https://moveek.com/review/sieu-sao-sieu-ngo/
Mai Thảo Nguyên,Film nhẹ nhàng tình cảm ko gây hài nhưng cũng rất đáng coi,10,https://moveek.com/review/sieu-sao-sieu-ngo/
PrinceZac,"kịch bản không quá nổi bật, tuy nhiên vẫn rất hay và đáng xem dịp Tết",6,https://moveek.com/review/ve-que-an-tet/
Võ Ngọc Bảo Trân,Bộ phim rất hay và mang tính chất hài hước. Tạo nhiều tiếng cười. Các diễn Viên cx rất tích cực về diễn xuất. Có thể nói bộ phim này mang tính chất hài hước khá cao. Bao nhiêu ng đánh giá s thì tôi ko bk nhưng riêng tôi bộ phim này rất tuyệt vời.,10,https://moveek.com/review/ve-que-an-tet/
kkpham,"Sở hữu một ý tưởng khá tốt, dễ đánh vào cảm xúc và rất phù hợp cho không khí ngày tết Việt, nhưng phim lại đi theo hướng khai thác hài khá gượng ép và nhảm nhí. Kịch bản quá đơn giản, nhiều mảng miếng cũ kĩ, thô thiển gây khó chịu. Cảm tưởng phim như 1 cái MV hài padory trên Youtube vậy. Ngô Thanh Vân và Jun diễn gồng cứng cả ra, suốt phim cứ thấy một kiểu căng người phùng mang trợn má chun mũi. Mỗi lần xem phim Việt là có 8 ngàn 5 trăm 6 mươi bải thứ mắc nản và muốn nói. Ai cho bạn niềm tim trở lại đây?",4,https://moveek.com/review/ve-que-an-tet/
